sample,color,gt_box,pred_box,IoU,center_err,contrast,bbox_pixel_area,failure_type,predicted_color
sample_0085,green sphere,"[221, 280, 17, 11]","[221.18669509887695, 281.19114875793457, 17.925148010253906, 18.124394416809082]",0.5756,1.21,95.716,187,Good,green sphere
sample_0085,blue sphere,"[406, 341, 21, 17]","[193.19561004638672, 402.1868133544922, 26.143534183502197, 27.653603553771973]",0.0,221.43,108.5905,357,Miss,other
sample_0085,yellow sphere,"[291, 359, 23, 19]","[290.6474304199219, 360.1385307312012, 21.835711002349854, 23.726738691329956]",0.768,1.19,88.2362,437,Good,yellow sphere
sample_0085,black sphere,"[412, 290, 17, 12]",,0.0,99999,72.3274,204,Miss,other
sample_0085,pink sphere,"[193, 402, 25, 24]","[193.1850814819336, 402.18034744262695, 26.065316200256348, 27.671779990196228]",0.8319,0.26,90.0762,600,Good,pink sphere
sample_0086,red sphere,"[193, 348, 22, 17]","[193.16997528076172, 349.8884582519531, 22.27105140686035, 22.59803831577301]",0.7411,1.9,87.0354,374,Good,red sphere
sample_0086,green sphere,"[401, 367, 22, 20]","[400.91712951660156, 367.9221439361572, 23.11197280883789, 24.764758944511414]",0.7687,0.93,104.7584,440,Good,green sphere
sample_0086,blue sphere,"[293, 276, 16, 11]","[400.8838653564453, 367.9496383666992, 23.13361406326294, 24.703704714775085]",0.0,141.75,84.7917,176,Miss,other
sample_0086,yellow sphere,"[283, 401, 24, 24]","[283.2668876647949, 401.2098026275635, 25.148625373840332, 27.814942002296448]",0.8234,0.34,90.2122,576,Good,yellow sphere
sample_0086,black sphere,"[285, 316, 19, 15]",,0.0,99999,64.0339,285,Miss,other
sample_0086,pink sphere,"[268, 295, 18, 12]","[193.14884185791016, 349.89681243896484, 22.222886085510254, 22.549134492874146]",0.0,92.82,79.0824,216,Miss,other
sample_0087,red sphere,"[430, 382, 23, 21]","[430.25962829589844, 383.3074951171875, 24.248409271240234, 26.156294345855713]",0.7615,1.33,107.6076,483,Good,red sphere
sample_0087,green sphere,"[375, 299, 19, 12]","[374.6956253051758, 299.8374652862549, 18.64402174949646, 18.828227519989014]",0.6228,0.89,105.2903,228,Good,green sphere
sample_0087,blue sphere,"[332, 318, 19, 15]","[332.0299530029297, 319.3904685974121, 20.140726566314697, 20.308624505996704]",0.6968,1.39,103.3457,285,Good,blue sphere
sample_0087,yellow sphere,"[297, 337, 21, 16]","[297.9181480407715, 337.56016731262207, 20.65300703048706, 21.365641951560974]",0.6944,1.08,87.7168,336,Good,yellow sphere
sample_0087,black sphere,"[256, 386, 24, 22]","[255.9622573852539, 386.23995780944824, 24.283945560455322, 25.480810403823853]",0.8533,0.24,69.8818,528,Good,black sphere
sample_0087,pink sphere,"[273, 323, 19, 14]","[430.2367401123047, 383.3280086517334, 24.285600185394287, 26.124672889709473]",0.0,168.41,80.4873,266,Miss,other
sample_0088,red sphere,"[292, 348, 22, 17]","[221.72677993774414, 326.71199798583984, 20.772972106933594, 20.977354645729065]",0.0,73.43,95.7438,374,Miss,other
sample_0088,green sphere,"[372, 388, 24, 22]","[242.13857650756836, 354.8434638977051, 22.583281993865967, 23.028157353401184]",0.0,134.03,104.9408,528,Miss,other
sample_0088,blue sphere,"[316, 302, 19, 13]","[221.7081642150879, 326.68304443359375, 20.78521728515625, 20.880137085914612]",0.0,97.47,96.6157,247,Miss,other
sample_0088,yellow sphere,"[242, 354, 22, 18]","[242.12993621826172, 354.8104763031006, 22.49328374862671, 22.970193028450012]",0.7664,0.82,88.859,396,Good,yellow sphere
sample_0088,black sphere,"[362, 359, 22, 19]",,0.0,99999,88.6099,418,Miss,other
sample_0088,pink sphere,"[222, 326, 20, 15]","[221.72386169433594, 326.7150592803955, 20.77249765396118, 20.963085293769836]",0.6889,0.77,81.2119,300,Good,pink sphere
sample_0089,red sphere,"[228, 365, 23, 19]","[227.95154571533203, 366.6497325897217, 23.167119026184082, 24.57087278366089]",0.7677,1.65,93.6593,437,Good,red sphere
sample_0089,green sphere,"[445, 377, 23, 21]","[445.2604293823242, 378.21370124816895, 24.153547286987305, 25.839566588401794]",0.7739,1.24,109.6124,483,Good,green sphere
sample_0089,blue sphere,"[377, 302, 19, 13]","[445.21968841552734, 378.3094310760498, 24.16492462158203, 25.880178809165955]",0.0,102.36,107.2762,247,Miss,other
sample_0089,yellow sphere,"[236, 316, 19, 14]","[445.26378631591797, 378.21807861328125, 24.08731460571289, 25.7709538936615]",0.0,218.32,80.7412,266,Miss,other
sample_0089,black sphere,"[259, 304, 18, 13]","[259.18548583984375, 303.66002082824707, 19.031829833984375, 19.191471934318542]",0.6407,0.39,47.3972,234,Good,black sphere
sample_0089,pink sphere,"[208, 324, 19, 15]","[227.93914794921875, 366.66661262512207, 23.17014217376709, 24.587867259979248]",0.0,47.1,81.4307,285,Miss,other
sample_0090,red sphere,"[327, 350, 22, 18]","[327.14229583740234, 351.3204860687256, 21.675114631652832, 23.51801097393036]",0.7567,1.33,100.6349,396,Good,red sphere
sample_0090,green sphere,"[360, 330, 21, 15]","[359.8789596557617, 331.2253189086914, 20.699098110198975, 21.54467225074768]",0.6893,1.23,106.7412,315,Good,green sphere
sample_0090,blue sphere,"[402, 284, 17, 12]","[402.25269317626953, 284.67859268188477, 17.721391916275024, 17.38852322101593]",0.662,0.72,102.8006,204,Good,blue sphere
sample_0090,yellow sphere,"[387, 347, 22, 17]","[387.2636032104492, 347.81930923461914, 21.552352905273438, 22.816901206970215]",0.7314,0.86,95.3771,374,Good,yellow sphere
sample_0090,black sphere,"[461, 401, 25, 23]",,0.0,99999,88.9382,575,Miss,other
sample_0090,pink sphere,"[416, 352, 22, 17]","[416.2186050415039, 352.7465629577637, 21.595454216003418, 23.137789964675903]",0.7238,0.78,96.2595,374,Good,pink sphere
sample_0091,red sphere,"[273, 294, 18, 13]","[272.8585433959961, 295.9200096130371, 18.687632083892822, 18.929704427719116]",0.6615,1.93,85.3952,234,Good,red sphere
sample_0091,green sphere,"[341, 306, 19, 13]","[310.1428413391113, 318.0852699279785, 19.53431725502014, 20.056647062301636]",0.0,33.14,105.2963,247,Miss,other
sample_0091,blue sphere,"[405, 290, 18, 12]","[405.33878326416016, 290.3909969329834, 17.9682719707489, 18.09639036655426]",0.6428,0.52,103.5892,216,Good,blue sphere
sample_0091,yellow sphere,"[310, 317, 20, 15]","[310.16347885131836, 317.9960632324219, 19.42358136177063, 20.07122576236725]",0.7311,1.01,86.3397,300,Good,yellow sphere
sample_0091,black sphere,"[453, 386, 24, 21]","[453.21014404296875, 386.93169593811035, 25.65812349319458, 26.43643856048584]",0.743,0.96,85.9835,504,Good,black sphere
sample_0091,pink sphere,"[325, 288, 17, 12]","[272.8572654724121, 295.93236923217773, 18.730874061584473, 18.90666425228119]",0.0,52.74,85.2319,204,Miss,other
sample_0092,red sphere,"[239, 367, 23, 19]","[239.75101470947266, 368.6855220794678, 23.16547393798828, 24.831603169441223]",0.7217,1.85,93.2326,437,Good,red sphere
sample_0092,green sphere,"[195, 344, 21, 17]","[195.3329086303711, 345.49012184143066, 21.694419384002686, 22.998586893081665]",0.7155,1.53,86.8511,357,Good,green sphere
sample_0092,blue sphere,"[396, 362, 22, 19]","[395.8080291748047, 362.23557472229004, 22.90229082107544, 23.922656178474426]",0.7629,0.3,104.6135,418,Good,blue sphere
sample_0092,yellow sphere,"[353, 279, 17, 11]","[353.2110595703125, 279.59346771240234, 17.089521884918213, 16.70903205871582]",0.6443,0.63,92.6406,187,Good,yellow sphere
sample_0092,black sphere,"[279, 398, 25, 23]","[395.8559799194336, 362.2485637664795, 22.86850929260254, 23.914107084274292]",0.0,122.2,75.2019,575,Miss,other
sample_0092,pink sphere,"[276, 293, 18, 12]","[239.73161697387695, 368.7187385559082, 23.149850368499756, 24.786078929901123]",0.0,83.96,78.5909,216,Miss,other
sample_0093,red sphere,"[389, 294, 18, 12]","[388.79825592041016, 295.3352737426758, 18.53708267211914, 18.486192226409912]",0.6303,1.35,104.4166,216,Good,red sphere
sample_0093,green sphere,"[389, 318, 19, 14]","[414.71397399902344, 327.67945289611816, 20.425448417663574, 21.049413084983826]",0.0,27.48,96.1758,266,Miss,other
sample_0093,blue sphere,"[326, 278, 17, 11]","[326.4754867553711, 278.6067867279053, 17.672147750854492, 17.257835268974304]",0.6051,0.77,92.5288,187,Good,blue sphere
sample_0093,yellow sphere,"[414, 327, 20, 15]","[414.6851348876953, 327.65170097351074, 20.35691499710083, 21.0499370098114]",0.6705,0.95,96.1542,300,Good,yellow sphere
sample_0093,black sphere,"[408, 372, 23, 20]",,0.0,99999,82.8066,460,Miss,other
sample_0093,pink sphere,"[338, 311, 19, 14]","[338.02539825439453, 312.083101272583, 19.512075185775757, 19.838098883628845]",0.6872,1.08,92.6858,266,Good,pink sphere
sample_0094,red sphere,"[354, 300, 18, 12]","[419.60933685302734, 361.3637638092041, 22.917022705078125, 23.686782717704773]",0.0,89.83,100.7922,216,Miss,other
sample_0094,green sphere,"[419, 360, 22, 19]","[419.65709686279297, 361.33641242980957, 23.05609703063965, 23.80249321460724]",0.7538,1.49,109.6964,418,Good,green sphere
sample_0094,blue sphere,"[319, 292, 17, 12]","[419.60968017578125, 361.3696002960205, 23.089001178741455, 23.780470490455627]",0.0,122.21,92.4267,204,Miss,other
sample_0094,yellow sphere,"[291, 398, 25, 23]","[291.2460136413574, 398.47177505493164, 25.08368492126465, 27.53899097442627]",0.82,0.53,89.0555,575,Good,yellow sphere
sample_0094,black sphere,"[260, 337, 20, 17]",,0.0,99999,57.3392,340,Miss,other
sample_0094,pink sphere,"[290, 282, 17, 11]","[291.1950874328613, 398.56289863586426, 24.972195625305176, 27.46577560901642]",0.0,116.57,84.7824,187,Miss,other
sample_0095,red sphere,"[291, 350, 22, 18]","[291.2188529968262, 351.00823402404785, 21.331536769866943, 22.707935571670532]",0.7735,1.03,95.7362,396,Good,red sphere
sample_0095,green sphere,"[256, 357, 22, 18]","[392.77271270751953, 290.4250717163086, 18.277376890182495, 18.073936700820923]",0.0,152.12,93.2703,396,Miss,other
sample_0095,blue sphere,"[291, 289, 17, 11]","[290.89561462402344, 290.27100563049316, 18.75919461250305, 18.217329382896423]",0.5472,1.28,86.3618,187,Good,blue sphere
sample_0095,yellow sphere,"[392, 290, 17, 12]","[392.7330017089844, 290.4122257232666, 18.215210437774658, 18.0191570520401]",0.6141,0.84,93.7059,204,Good,yellow sphere
sample_0095,black sphere,"[326, 395, 24, 22]",,0.0,99999,75.9986,528,Miss,other
sample_0095,pink sphere,"[263, 306, 18, 14]","[262.99678802490234, 306.23199462890625, 18.904603719711304, 19.79477047920227]",0.6734,0.23,79.0375,252,Good,pink sphere
sample_0096,red sphere,"[356, 277, 17, 11]","[307.3528480529785, 340.95285415649414, 21.649367809295654, 22.510313987731934]",0.0,80.35,105.9561,187,Miss,other
sample_0096,green sphere,"[391, 388, 23, 22]","[391.7317199707031, 389.00261878967285, 24.601454734802246, 26.63454830646515]",0.7722,1.24,104.8069,506,Good,green sphere
sample_0096,blue sphere,"[331, 279, 16, 11]","[439.1912078857422, 337.9289245605469, 21.62588596343994, 21.84772789478302]",0.0,123.2,98.5545,176,Miss,other
sample_0096,yellow sphere,"[439, 337, 21, 17]","[439.185791015625, 337.8102207183838, 21.469740867614746, 21.85249149799347]",0.7609,0.83,96.435,357,Good,yellow sphere
sample_0096,black sphere,"[278, 379, 23, 21]",,0.0,99999,69.0859,483,Miss,other
sample_0096,pink sphere,"[307, 340, 21, 17]","[307.36881256103516, 340.95165252685547, 21.619226932525635, 22.483897805213928]",0.7309,1.02,88.1669,357,Good,pink sphere
sample_0097,red sphere,"[331, 351, 21, 18]","[201.24103546142578, 380.8684730529785, 23.62283945083618, 25.9220552444458]",0.0,133.15,105.0683,378,Miss,other
sample_0097,green sphere,"[201, 380, 24, 21]","[201.30706787109375, 380.85768699645996, 23.68471384048462, 26.0408216714859]",0.7889,0.91,93.8782,504,Good,green sphere
sample_0097,blue sphere,"[317, 302, 19, 13]","[201.2575912475586, 380.8810615539551, 23.70873212814331, 26.030325293540955]",0.0,140.07,97.4158,247,Miss,other
sample_0097,yellow sphere,"[310, 367, 22, 19]","[201.33338928222656, 380.8407497406006, 23.641986846923828, 25.961671471595764]",0.0,109.54,89.8623,418,Miss,other
sample_0097,black sphere,"[366, 314, 19, 14]",,0.0,99999,83.5868,266,Miss,other
sample_0097,pink sphere,"[327, 398, 25, 23]","[201.20904922485352, 380.8856391906738, 23.644604682922363, 25.958107709884644]",0.0,126.95,88.9821,575,Miss,other
sample_0098,red sphere,"[384, 398, 24, 23]","[384.12445068359375, 399.4365119934082, 25.411124229431152, 27.467402815818787]",0.7909,1.44,106.2778,552,Good,red sphere
sample_0098,green sphere,"[413, 319, 19, 14]","[413.40370178222656, 320.03665924072266, 19.831862449645996, 20.418981313705444]",0.6569,1.11,103.6244,266,Good,green sphere
sample_0098,blue sphere,"[320, 311, 19, 14]","[320.7662582397461, 311.28822326660156, 18.92874240875244, 19.696826934814453]",0.6634,0.82,94.1014,266,Good,blue sphere
sample_0098,yellow sphere,"[210, 304, 19, 13]","[210.9865951538086, 304.65136528015137, 19.026379585266113, 19.01006519794464]",0.626,1.18,81.5052,247,Good,yellow sphere
sample_0098,black sphere,"[319, 345, 21, 17]",,0.0,99999,67.6632,357,Miss,other
sample_0098,pink sphere,"[233, 336, 21, 16]","[384.09717559814453, 399.45765495300293, 25.439822673797607, 27.433995008468628]",0.0,163.88,79.8618,336,Miss,other
sample_0099,red sphere,"[356, 360, 22, 19]","[356.0803985595703, 361.4311695098877, 22.325799465179443, 23.71073842048645]",0.7896,1.43,104.6902,418,Good,red sphere
sample_0099,green sphere,"[300, 338, 21, 16]","[248.25023651123047, 386.826810836792, 23.89277219772339, 26.499175429344177]",0.0,71.15,95.0956,336,Miss,other
sample_0099,blue sphere,"[210, 307, 19, 13]","[210.9814453125, 308.23147773742676, 19.031647443771362, 19.97957468032837]",0.5969,1.57,90.4942,247,Good,blue sphere
sample_0099,yellow sphere,"[248, 386, 24, 21]","[248.29975128173828, 386.78918838500977, 23.99941921234131, 26.47515892982483]",0.7756,0.84,90.9603,504,Good,yellow sphere
sample_0099,black sphere,"[246, 284, 17, 11]","[246.5074348449707, 283.8017177581787, 17.495471239089966, 17.169873118400574]",0.6072,0.54,62.3465,187,Good,black sphere
sample_0099,pink sphere,"[368, 330, 21, 16]","[367.7625274658203, 330.3134536743164, 20.506715774536133, 21.289544105529785]",0.7382,0.39,93.5445,336,Good,pink sphere
